32.3826,-97.62483889,BOOVE
33.32655278,-96.42285556,BRDJE
33.3839,-97.64171111,DEBBB
32.28419167,-96.58295278,DODJE
33.26323611,-96.33383056,FINGR
33.45060833,-97.46605556,GREGS
32.38506667,-96.4452,HOWDY
33.39933056,-96.39890833,KARLA
32.27934722,-97.48600278,KNEAD
32.43904722,-96.37036389,ORVLL
33.45016944,-96.59659444,SASIE
32.56215556,-96.33174444,YEAGR
